id,job_title,location,experience_level,education_level,salary
8453,Sales,Jakarta,1,Sarjana,7500000
10813,Translator,Jakarta,1,Sarjana,7500000
12653,Erp Management Trainee,Jakarta,1,Sarjana,7500000
13151,Sales Dan Marketing Percetakan,Jakarta,1,Sarjana,7500000
13336,Accounting Staff,Jakarta,1,Sarjana,7500000
14859,Sales Distributor Grosir,Sidoarjo,1,Sarjana,7500000
15116,Acounting,Jakarta,1,Sarjana,7500000
16306,Customer Service Supervisor,Jakarta,1,Sarjana,7500000
16692,Product Manager,Jakarta,1,Sarjana,7500000
16810,Qna Content Specialist,Jakarta,1,Sarjana,7500000
17095,Erp Management Trainee,Jakarta,1,Sarjana,7500000
20566,Business Development Associate,Jakarta,1,Sarjana,7500000
20651,Erp Management Trainee,Jakarta,1,Sarjana,7500000
24035,Data Engineer (Talend),Jakarta,1,Sarjana,7500000
24261,Sales And Marketing,Jakarta,1,Sarjana,7500000
24709,.Net Core Web Developer,Bandung,1,Sarjana,7500000
24913,Lead It,Tangerang,1,Sarjana,7500000
25470,Content Writer,Jakarta,1,Sarjana,7500000
28834,Dosen Program Studi Sistem Informasi,Batam,1,Doktor,7500000
29260,Ios Developer,Jakarta,1,Sarjana,7500000
31290,Sales Dan Marketing Percetakan,Jakarta,1,Sarjana,7500000
31790,Personal Assistant,Jakarta,1,Sarjana,7500000
31854,Internal Control Senior Staff,Tangerang,1,Sarjana,7500000
33290,.Net Core Web Developer,Bandung,1,Sarjana,7500000
33512,Sales Promotion Manado (Id: 541602),Jakarta,1,Sarjana,7500000
34226,Mandarin-Bahasa Translator & Auditor,Jakarta,1,Sarjana,7500000
34254,Full Stack Developer,Medan,1,Sarjana,7500000
3156,Accounting And Tax Officer,Jakarta,0,Sarjana,7500000
5256,Back End Developer,Yogyakarta,0,Sarjana,7500000
7675,Dokter Jaga,Jakarta,0,Sarjana,7500000
7908,Back End Developer,Yogyakarta,0,Sarjana,7500000
11419,Risk Analyst System,Jakarta,0,Sarjana,7500000
11690,Translator Mandarin,Jawa Timur,0,Sarjana,7500000
16935,Financial Analyst,Jakarta,0,Sarjana,7500000
18333,Software Java Developer,Depok,0,Sarjana,7500000
25892,Back End Developer,Yogyakarta,0,Sarjana,7500000
31476,Back End Developer,Yogyakarta,0,Sarjana,7500000
33653,Risk Analyst System,Jakarta,0,Sarjana,7500000
21790,Field Sales Supervisor ( Mamuju & Pare-Pare ),Mamuju,2,Sarjana,7475000
32959,Surveyor Lapangan,Tangerang,2,Sarjana,7475000
34473,Field Sales Supervisor ( Mamuju & Pare-Pare ),Mamuju,2,Sarjana,7475000
20540,Manager Civil,Jakarta,2,Sarjana,7440000
34207,Purchasing Senior Staff,Jakarta,2,Sarjana,7308250
15045,Hr Payroll Supervisor,Bandung,2,Sarjana,7300000
18190,Hr Recruitment Supervisor,Bandung,2,Sarjana,7300000
998,Hr Supervisor,Jawa Barat,5,Sarjana,7250000
6540,Qc/Qa Civil,Karawang,5,Sarjana,7250000
23153,Accounting & Tax Manager,Jakarta,5,Sarjana,7250000
4799,Web / Mobile Application Developer,Jakarta,3,Sarjana,7250000
30819,Shipping & Purchasing Executive (Temporary),Tangerang,3,Sarjana,7250000
227,Sales Executive Sumatera,Riau,2,Sarjana,7250000
5199,Key Account Executive,Jakarta,2,Sarjana,7250000
7576,Application Development Specialist (Full Stack Developer),Tangerang,2,Sarjana,7250000
10629,It Web Developer,Jakarta,2,Sarjana,7250000
11736,Internal Audit Staff,Jakarta,2,Sarjana,7250000
20630,Sales And Marketing Coordinator,Jakarta,2,Sarjana,7250000
21507,Supervisor Produksi,Serang,2,Magister,7250000
23916,"Area Sales Supervisor Jember, Banyuwangi",Jawa Timur,2,Sarjana,7250000
24826,"Area Sales Supervisor Solo, Wonogiri",Jawa Tengah,2,Sarjana,7250000
26811,"Area Sales Supervisor Madiun, Kediri",Jawa Timur,2,Sarjana,7250000
32256,Export Import Compliance Specialist,Cikupa,2,Magister,7250000
32396,Restaurant Manager,Jakarta,2,Sarjana,7250000
3448,R&d Staff,Cikarang,1,Sarjana,7250000
15962,It Application Support (Support Jira),Jakarta,1,Magister,7250000
20774,Accounting Senior,Jakarta,1,Sarjana,7250000
28852,Creative Marketing / Content Creator,Jakarta,1,Sarjana,7250000
29103,Business Support Administrator & Marketing Coordinator,Jakarta,1,Sarjana,7250000
31865,Account Manager,Jakarta,1,Sarjana,7250000
33187,Area Manager Papua,Jayapura,1,Magister,7250000
3455,Permit Process & Monitoring Staff,Jakarta,5,Sarjana,7200000
3923,Assisten General Manager,Jakarta,5,Sarjana,7200000
10828,Assistant Manager Web Production Acting,Jakarta,5,Sarjana,7200000
24433,Hr & Legal Manager For Royal Kuningan Hotel,Jakarta,5,Sarjana,7200000
24875,Branch Controller,Jakarta,5,Sarjana,7200000
26288,Senior Secretary Of Director,Sidoarjo,5,Sarjana,7200000
27342,Programmer Cnc Milling,Tangerang,5,Sarjana,7200000
5419,Key Account Executive,Jakarta,4,Sarjana,7200000
23400,General Admin Berbahasa Mandarin & Personal Assistant/Sekretaris,Jakarta,4,Sarjana,7200000
31950,General Admin Berbahasa Mandarin & Personal Assistant/Sekretaris,Jakarta,4,Sarjana,7200000
868,Buyer Merchandising,Jakarta,3,Sarjana,7200000
1954,Product Application Analyst (Support Division),Jakarta,3,Sarjana,7200000
2021,Event And Communication,Jakarta,3,Sarjana,7200000
2187,Supervisor Ppc Di Cimanggis,Depok,3,Sarjana,7200000
2886,Creative Design,Jakarta,3,Sarjana,7200000
3995,Inventory & Stock Supervisor,Jakarta,3,Sarjana,7200000
4122,Lab Operational Supervisor,Bali,3,Sarjana,7200000
7548,Branch Manager (Bali),Denpasar,3,Sarjana,7200000
12425,Site Engineer Civil,Denpasar,3,Sarjana,7200000
12802,Recruitment & On Boarding Staff,Jakarta,3,Magister,7200000
17580,Project Controller,Jakarta,3,Magister,7200000
21434,Supervisor Finance,Tangerang,3,Sarjana,7200000
28485,Cloud Infrastructure,Jakarta,3,Sarjana,7200000
31549,Database Administrator,Jakarta,3,Sarjana,7200000
32152,Product Application Analyst (Support Division),Jakarta,3,Sarjana,7200000
32269,Account Receivable,Jakarta,3,Sarjana,7200000
32414,Supervisor Finance & Accounting,Jakarta,3,Sarjana,7200000
32484,Lab Operational Supervisor,Bali,3,Sarjana,7200000
32534,Designer & Drafter,Jakarta,3,Sarjana,7200000
33075,Production Coordinator,Cikarang,3,Sarjana,7200000
33640,Digital Marketing,Jakarta,3,Sarjana,7200000
33800,Senior Accounting Officer,Jakarta,3,Sarjana,7200000
316,Seo Specialist,Jakarta,2,Sarjana,7200000
840,Key Account Supervisor,Jakarta,2,Sarjana,7200000
1042,Supervisor Accounting,Jakarta,2,Sarjana,7200000
3771,Commercial Partnership Acquisition,Jakarta,2,Sarjana,7200000
6789,Web Developer,Jakarta,2,Sarjana,7200000
8251,Senior-It Auditor,Jakarta,2,Sarjana,7200000
13399,Accounting Tax Supervisor,Jakarta,2,Sarjana,7200000
15225,Purchasing Officer,Jakarta,2,Sarjana,7200000
16979,Supervisor Marketing,Jakarta,2,Sarjana,7200000
22663,Programmer Dan Site Support,Jakarta,2,Sarjana,7200000
32084,Legal Officer,Bogor,2,Sarjana,7200000
32380,Finance Staff,Jakarta,2,Sarjana,7200000
32843,Science Teacher,Tangerang,2,Sarjana,7200000
33670,Business Development ( Associate ),Jakarta,2,Sarjana,7200000
34108,Supervisor Marketing 3pl,Jakarta,2,Sarjana,7200000
1095,Teknisi Alat Kesehatan,Jakarta,1,Sarjana,7200000
12017,Content Writer Specialist,Jakarta,1,Sarjana,7200000
14830,Content Marketing Strategist Dan Design,Jakarta,1,Sarjana,7200000
17373,Marketing Administrator (Mandarin),Tangerang,1,Sarjana,7200000
24344,Staff - Junior Analyst,Jakarta,1,Sarjana,7200000
28029,Manager Penunjang Medis,Depok,1,Magister,7200000
32519,Content Management Specialist,Jakarta,1,Sarjana,7200000
34470,Vendor Development - Balikpapan,Kalimantan Timur,1,Sarjana,7200000
22054,Sales Engineer Supervisor,Jawa Barat,4,Sarjana,7187500
23333,Marketing Research Analyst,Jakarta,2,Magister,7150000
16877,Lead Account Executive,Jakarta,1,Magister,7100000
7682,Kepala Produksi,Semarang,8,Sarjana,7000000
283,Warehouse Supervisor,Banten,5,Sarjana,7000000
9951,Accounting Supervisor,Jakarta,5,Sarjana,7000000
12043,Exim & Procurement Supervisor,Jakarta,5,Magister,7000000
23824,Project Supervisor (Sipil + Interior + Electrical),Jakarta,5,Sarjana,7000000
25362,Game Programmer,Bali,5,Magister,7000000
27687,Architectural Engineering,Jawa Barat,5,Sarjana,7000000
28056,Sales Supervisor,Jakarta,5,Sarjana,7000000
28981,Incoming Inspector,Tangerang,5,Sarjana,7000000
31942,Senior Marketing Associate,Jakarta,5,Sarjana,7000000
32259,Mechanical Design Engineer,Jawa Barat,5,Sarjana,7000000
32476,Civil Engineering.,Jawa Barat,5,Sarjana,7000000
33646,Kepala Mekanik,Bogor,5,Sarjana,7000000
2481,Retail Business Development (Cikarang),Cikarang,3,Sarjana,7000000
4819,Accounting Finance Supervisor,Jakarta,3,Magister,7000000
17705,Asisten Agronomy,Kotawaringin Timur,3,Sarjana,7000000
17756,Sales For Medical Devices,Jakarta,3,Sarjana,7000000
18151,Retail Business Development (Tangerang),Tangerang,3,Sarjana,7000000
18656,Digital Content Creator,Jakarta,3,Sarjana,7000000
22374,Seo Dan Web Designer Specialist,Jakarta,3,Sarjana,7000000
25451,Finance - Accounting Supervisor,Makassar,3,Sarjana,7000000
28355,3d Designer,Jakarta,3,Sarjana,7000000
29614,Youtube Optimization Specialist,Jakarta,3,Sarjana,7000000
29894,Export & Import,Bekasi,3,Sarjana,7000000
32404,Ppic Supervisor,Jakarta,3,Sarjana,7000000
32468,Ppic Supervisor,Jakarta,3,Sarjana,7000000
33110,"Supervisor Safety, Health, & Environment",Tangerang,3,Sarjana,7000000
33279,Digital Marketing,Jakarta,3,Sarjana,7000000
33671,Maintenance Supervisor,Cikarang,3,Sarjana,7000000
33754,Financial Planner (Perencana Keuangan),Jakarta,3,Sarjana,7000000
34082,Content Creator,Jakarta,3,Sarjana,7000000
34104,Purchasing Supervisor,Bali,3,Sarjana,7000000
34135,Accounting Supervisor,Banten,3,Sarjana,7000000
34506,Hrga Supervisor,Jakarta,3,Magister,7000000
637,Operations Manager,Jakarta,2,Sarjana,7000000
1957,Mobile Developer,Malang,2,Sarjana,7000000
3092,System Analyst,Jakarta,2,Sarjana,7000000
3755,Supervisor Sales Executive - Jabodetabek,Tangerang,2,Sarjana,7000000
3765,Frontend Programmer Developer Web,Aceh,2,Sarjana,7000000
3809,Staff Business Development (Bpo),Jakarta,2,Sarjana,7000000
5574,Frontend Programmer Developer Web,Aceh,2,Sarjana,7000000
6200,Frontend Programmer Developer Web,Aceh,2,Sarjana,7000000
6266,Laboratory Manager,Tangerang,2,Magister,7000000
6396,Supervisor Sales Executive - Jabodetabek,Tangerang,2,Sarjana,7000000
7430,Online Merchandiser,Jakarta,2,Sarjana,7000000
7791,Supervisor Sales Executive - Jabodetabek,Tangerang,2,Sarjana,7000000
8166,Ui/Ux Designer,Jawa Barat,2,Sarjana,7000000
8854,Frontend Programmer Developer Web,Aceh,2,Sarjana,7000000
9008,Jr. Tax Consultant,Jakarta,2,Sarjana,7000000
9227,Frontend Programmer Developer Web,Aceh,2,Sarjana,7000000
9459,Mobile Application Developer,Jakarta,2,Sarjana,7000000
10541,Dokter Umum,Jakarta,2,Sarjana,7000000
10999,Frontend Programmer Developer Web,Aceh,2,Sarjana,7000000
11081,Graphic Designer,Jakarta,2,Sarjana,7000000
12387,Marketing Broker Development,Jakarta,2,Sarjana,7000000
12642,Sales Executive,Tangerang,2,Sarjana,7000000
12733,Sales Executive (B To B),Jakarta,2,Sarjana,7000000
14204,Fashion Merchandiser-Urgently Needed,Jakarta,2,Sarjana,7000000
14743,Finance  Accounting Supervisor,Bogor,2,Sarjana,7000000
16525,Content Creator / Social Media Specialist :,Jakarta,2,Sarjana,7000000
16609,Training & Education,Jakarta,2,Sarjana,7000000
18385,Interior & Furniture Designer,Jakarta,2,Sarjana,7000000
18897,Graphic Designer,Tangerang,2,Sarjana,7000000
19675,Hr Recruitment,Jakarta,2,Magister,7000000
21900,Brand Executive,Jakarta,2,Magister,7000000
22835,Marketing Executive (Chong Qing Hot Pot Restaurant),Jakarta,2,Sarjana,7000000
24391,Frontend Programmer Developer Web,Aceh,2,Sarjana,7000000
25791,Network Engineer,Jakarta,2,Sarjana,7000000
26299,Sales Executive (B To B),Jakarta,2,Sarjana,7000000
26784,Kepala Depo Dumai,Riau,2,Sarjana,7000000
27139,Database Administrator,Batam,2,Sarjana,7000000
27871,Recruitment Officer,Jakarta,2,Magister,7000000
28238,Frontend Programmer Developer Web,Aceh,2,Sarjana,7000000
28850,Programmer Reactnative Developer,Tangerang,2,Magister,7000000
28857,It Operations Staff,Jakarta,2,Magister,7000000
29158,Front-End Software Developer,Yogyakarta,2,Sarjana,7000000
29900,Network Engineer,Jakarta,2,Sarjana,7000000
30803,General Affairs,Jakarta,2,Sarjana,7000000
30910,Tax Supervisor,Jakarta,2,Sarjana,7000000
31969,Senior Trainer Collection,Tangerang,2,Sarjana,7000000
32177,Partner Relation Associate,Yogyakarta,2,Sarjana,7000000
32319,Hse Staff,Surabaya,2,Sarjana,7000000
32466,Front-End Software Developer,Yogyakarta,2,Sarjana,7000000
32606,Buyer Merchandising,Jakarta,2,Sarjana,7000000
32739,Technical Support,Jakarta,2,Sarjana,7000000
32791,Network Engineer,Jakarta,2,Sarjana,7000000
33117,Frontend Programmer Developer Web,Aceh,2,Sarjana,7000000
33281,Export & Import Staff - Automotive (Cikarang) (B-73814),Cikarang,2,Magister,7000000
33300,Sales Executive (B To B),Jakarta,2,Sarjana,7000000
33385,Supervisor + Drafter Interior Contractor,Jakarta,2,Sarjana,7000000
33427,It Fullstack Programmer,Jakarta,2,Sarjana,7000000
34037,Recruiter,Jakarta,2,Sarjana,7000000
34102,Senior Sales Support - In-House Sales,Jakarta,2,Sarjana,7000000
34172,System Analyst,Tangerang,2,Sarjana,7000000
34582,Ui/Ux Designer,Jawa Barat,2,Sarjana,7000000
34654,Frontend Programmer Developer Web,Aceh,2,Sarjana,7000000
34741,Accounting,Banten,2,Sarjana,7000000
672,It Programmer,Jakarta,1,Sarjana,7000000
1799,Sales Engineer,Cirebon,1,Sarjana,7000000
3230,Erp Consultant / Erp Implementer (Medan Area),Medan,1,Sarjana,7000000
5744,Influencer & Creator Coordinator,Jakarta,1,Sarjana,7000000
6161,Sales Engineer,Cirebon,1,Sarjana,7000000
6913,Sales Engineer,Jakarta,1,Sarjana,7000000
7608,Sales (Luar Pulau),Jakarta,1,Sarjana,7000000
8052,Internal Auditor Staff,Jakarta,1,Sarjana,7000000
8684,Accounting Staff,Jakarta,1,Sarjana,7000000
13855,Project Manager,Jakarta,1,Sarjana,7000000
15963,Sales Area Bodetabek,Jakarta,1,Sarjana,7000000
16115,Social Media Marketing,Jakarta,1,Sarjana,7000000
16407,Host Livestreaming,Jakarta,1,Sarjana,7000000
16679,Staff Production Control (Ppic),Karawang,1,Sarjana,7000000
21228,Credit Risk Monitoring Planning Staff ( Reporting ),Jakarta,1,Sarjana,7000000
26981,Onsite Engineer Ccna,Jakarta,1,Sarjana,7000000
29436,Qa Engineer / Software Tester,Jakarta,1,Sarjana,7000000
30760,It Operations Administrative Staff,Jakarta,1,Magister,7000000
32178,Assistant Manager (Mandarin Speaking) Malang Kabupaten,Surabaya,1,Sarjana,7000000
32559,Digital Marketing Specialist,Jakarta,1,Sarjana,7000000
33139,Sales Canvassing,Jakarta,1,Sarjana,7000000
33322,It Security Officer,Tangerang,1,Sarjana,7000000
33441,Medical Consultant,Jakarta,1,Sarjana,7000000
33634,Business Development,Jakarta,1,Sarjana,7000000
33789,Logistics Analyst,Jakarta,1,Sarjana,7000000
34122,Business Support Staff,Jakarta,1,Sarjana,7000000
34134,Graphic Design,Jakarta,1,Sarjana,7000000
34247,Sales Engineer,Cirebon,1,Sarjana,7000000
1123,English Telemarketing,Seminyak,0,Sarjana,7000000
5039,Mandarin Speaking Marketing,Badung,0,Sarjana,7000000
21314,It Programmer,Tangerang,0,Sarjana,7000000
33207,Marketing Executives,Jakarta,0,Sarjana,7000000
34689,Junior Full Stack Developer,Jakarta,0,Sarjana,7000000
33558,Marketing,Jakarta,3,Sarjana,6960000
23980,It Helpdesk Engineer / It Support Engineer,Jakarta,1,Sarjana,6950000
6064,Project Administrator - Cikarang,Jakarta,3,Sarjana,6900000
31785,Legal Analyst (Operation And Litigation),Jakarta,3,Sarjana,6900000
32125,Architect Project - Samarinda,Samarinda,3,Sarjana,6900000
32650,Project Administrator - Cikarang,Jakarta,3,Sarjana,6900000
34192,Graphic Designer,Jakarta,3,Sarjana,6900000
12035,Personal Assistant - Corporate Secretary,Jakarta,2,Sarjana,6900000
14102,Area Sales Manager,Jakarta,2,Sarjana,6900000
16906,Marketing Executive,Jakarta,1,Sarjana,6900000
20965,Management Trainee Data Visualization Analyst,Jakarta,1,Sarjana,6900000
22400,Account Manager,Jakarta,1,Sarjana,6900000
33268,Marketing Executive,Jakarta,1,Sarjana,6900000
26913,Sales Supervisor (Penempatan Surabaya),Surabaya,3,Sarjana,6875000
6279,Export Import Lc Contract Officer,Jakarta,3,Sarjana,6825000
32433,It Business Analyst,Jakarta,3,Sarjana,6800000
38,It Software Developer Staff,Jakarta,1,Magister,6800000
34028,Interior Designer,Jakarta,2,Sarjana,6750000
7345,Senior Staff Accounting,Bangka,5,Sarjana,6750000
8454,Kepala Cabang Palembang (Trucking Company),Palembang,5,Sarjana,6750000
18837,3d Rendering Drafter,Sidoarjo,5,Sarjana,6750000
890,General Affair Staff (South Jakarta),Jakarta,3,Sarjana,6750000
3374,B2b Industrial Battery Sales Engineer,Jakarta,3,Sarjana,6750000
5570,Business Development Supervisor (Sales B2b & B2c),Jakarta,3,Magister,6750000
6237,Senior Staff Tax,Bangka,3,Sarjana,6750000
7546,Interior Designer,Jakarta,3,Sarjana,6750000
13372,Hrd & Ga Supervisor,Tangerang,3,Sarjana,6750000
18776,Traksi & Central Workshop Assistant,Ketapang,3,Sarjana,6750000
20156,Legal Supervisor,Bekasi,3,Magister,6750000
20888,Game Master Mobile Game,Jakarta,3,Sarjana,6750000
21388,Sales Engineer / Project Sales,Jakarta,3,Sarjana,6750000
31750,Section Head Commercials,Jakarta,3,Sarjana,6750000
32512,Sales Support Executive,Jakarta,3,Sarjana,6750000
32698,It Software Quality Assurance,Jakarta,3,Magister,6750000
33362,Graphic Designer,Jakarta,3,Sarjana,6750000
33513,E-Commerce Supervisor,Tangerang,3,Sarjana,6750000
33719,Marketing Manager Resto & Bar,Jakarta,3,Sarjana,6750000
1780,Junior Mobile Programmer,Tanah Bumbu,2,Sarjana,6750000
3977,E-Commerce Specialist,Jakarta,2,Sarjana,6750000
5811,Data Processing,Jakarta,2,Sarjana,6750000
12831,Social Media & Kol Specialist,Depok,2,Sarjana,6750000
14810,Staff Konservasi,Ketapang,2,Sarjana,6750000
15568,Data Processing,Jakarta,2,Sarjana,6750000
17037,Sales Supervisor (Modern Trade),Jakarta,2,Sarjana,6750000
17190,Staff Konservasi,Ketapang,2,Sarjana,6750000
17244,Senior Database Engineer (De),Jakarta,2,Sarjana,6750000
18017,Hrd/Ga & Legal,Jakarta,2,Sarjana,6750000
20501,Liaison Officer,Bandung,2,Sarjana,6750000
23431,Data Processing,Jakarta,2,Sarjana,6750000
25061,Business Development Executive - Semarang (Id: 541443),Semarang,2,Sarjana,6750000
31931,Data Processing,Jakarta,2,Sarjana,6750000
31977,Legal Corporate,Jakarta,2,Sarjana,6750000
32013,Project Supervisor - Jd Sports,Jakarta,2,Magister,6750000
32021,Transport Vendor Management Supervisor,Jakarta,2,Sarjana,6750000
32322,Data Processing,Jakarta,2,Sarjana,6750000
32779,Software Test Engineer (Qa),Jakarta,2,Sarjana,6750000
32863,Interpreter And Translator,Semarang,2,Magister,6750000
32874,Digital Marketing Specialist,Jakarta,2,Sarjana,6750000
33374,Marketing Specialist - Digital Content,Jakarta,2,Sarjana,6750000
33675,Mobile Developer,Jawa Barat,2,Sarjana,6750000
34283,Visual Merchandising Fashion,Jakarta,2,Sarjana,6750000
1324,Medical Analyst,Jakarta,1,Sarjana,6750000
2341,Flutter Developer,Jakarta,1,Sarjana,6750000
2638,Technical Writer,Jakarta,1,Sarjana,6750000
5457,Digital Marketing Manager,Kalimantan Barat,1,Sarjana,6750000
5510,Sales Data Analyst,Jakarta,1,Sarjana,6750000
7236,Digital Marketing Manager,Kalimantan Barat,1,Sarjana,6750000
12251,Digital Marketing Manager,Kalimantan Barat,1,Sarjana,6750000
13206,Product Executive (Pharmaceutical Raw Material),Jakarta,1,Sarjana,6750000
14454,Digital Marketing Manager,Kalimantan Barat,1,Sarjana,6750000
15932,Facility Staff,Cikarang,1,Sarjana,6750000
19821,Php Programmer,Jakarta,1,Sarjana,6750000
22645,Flutter Developer,Jakarta,1,Sarjana,6750000
23881,Digital Marketing Manager,Kalimantan Barat,1,Sarjana,6750000
24853,Digital Marketing Manager,Kalimantan Barat,1,Sarjana,6750000
25360,Digital Marketing Manager,Kalimantan Barat,1,Sarjana,6750000
26883,Digital Marketing Manager,Kalimantan Barat,1,Sarjana,6750000
33027,Digital Marketing Manager,Kalimantan Barat,1,Sarjana,6750000
33159,Sales Executive - Chemical Pharmaceutical (B-66009),Jakarta,1,Magister,6750000
33263,Php Programmer,Jakarta,1,Sarjana,6750000
33275,Digital Marketing Manager,Kalimantan Barat,1,Sarjana,6750000
3511,Professional Development Program - Business (Collection),Jakarta,0,Magister,6750000
18942,Management Trainee,Bekasi,0,Sarjana,6750000
23351,Professional Development Program - Technology,Jakarta,0,Magister,6750000
26975,Professional Development Program - Strategy,Jakarta,0,Magister,6750000
32772,Professional Development Program - Business (Marketing),Jakarta,0,Magister,6750000
